old_goodfire_label,paper_row_count,paper_sources,paper_tasks,paper_conditions,candidate_rank,candidate_feature_index,candidate_neuronpedia_label,candidate_cosine_similarity,candidate_confidence_bucket,candidate_explanation_model,candidate_explanation_type,candidate_neuronpedia_api_url,match_status,search_query,search_endpoint,search_error
Copular constructions in explanatory text,13,lottery,safe_risky_choice,slightly_prompting,2,46029,copula in various languages,0.591662117885183,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/46029,approximate_neuronpedia_explanation_search,Copular constructions in explanatory text,https://www.neuronpedia.org/api/explanation/search,
Copular constructions in explanatory text,13,lottery,safe_risky_choice,slightly_prompting,3,18674,"clause connectors and hedging/modal constructions characteristic of formal, expository descriptions.",0.5913629479828584,low_semantic_similarity,gpt-5,oai_token-act-pair,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/18674,approximate_neuronpedia_explanation_search,Copular constructions in explanatory text,https://www.neuronpedia.org/api/explanation/search,
Copular constructions in explanatory text,13,lottery,safe_risky_choice,slightly_prompting,4,2170,"explaining or defining by ""is""",0.5636855939242434,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/2170,approximate_neuronpedia_explanation_search,Copular constructions in explanatory text,https://www.neuronpedia.org/api/explanation/search,
Copular constructions in explanatory text,13,lottery,safe_risky_choice,slightly_prompting,5,53481,linking verb followed by description,0.5541512511939005,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/53481,approximate_neuronpedia_explanation_search,Copular constructions in explanatory text,https://www.neuronpedia.org/api/explanation/search,
Corrupted or malformed non-Latin text sequences,1,product_innovation_folder,detailed_ways_to_use_a_brick,high_temperature,1,5350,garbled non-latin characters,0.7650652032595161,high_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/5350,approximate_neuronpedia_explanation_search,Corrupted or malformed non-Latin text sequences,https://www.neuronpedia.org/api/explanation/search,
Corrupted or malformed non-Latin text sequences,1,product_innovation_folder,detailed_ways_to_use_a_brick,high_temperature,2,33182,foreign and garbled characters,0.7644481967810692,high_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/33182,approximate_neuronpedia_explanation_search,Corrupted or malformed non-Latin text sequences,https://www.neuronpedia.org/api/explanation/search,
Corrupted or malformed non-Latin text sequences,1,product_innovation_folder,detailed_ways_to_use_a_brick,high_temperature,3,55123,garbled or non-English characters,0.7535270597079369,high_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/55123,approximate_neuronpedia_explanation_search,Corrupted or malformed non-Latin text sequences,https://www.neuronpedia.org/api/explanation/search,
Corrupted or malformed non-Latin text sequences,1,product_innovation_folder,detailed_ways_to_use_a_brick,high_temperature,4,33287,foreign or unicode characters,0.743476206374294,high_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/33287,approximate_neuronpedia_explanation_search,Corrupted or malformed non-Latin text sequences,https://www.neuronpedia.org/api/explanation/search,
Corrupted or malformed non-Latin text sequences,1,product_innovation_folder,detailed_ways_to_use_a_brick,high_temperature,5,26363,malformed text or URLs,0.7293515497493523,high_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/26363,approximate_neuronpedia_explanation_search,Corrupted or malformed non-Latin text sequences,https://www.neuronpedia.org/api/explanation/search,
Cost-benefit analysis and weighing tradeoffs,38,lottery,safe_risky_choice,slightly_prompting,1,1253,balance and trade-offs,0.6871653016116278,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/1253,approximate_neuronpedia_explanation_search,Cost-benefit analysis and weighing tradeoffs,https://www.neuronpedia.org/api/explanation/search,
Cost-benefit analysis and weighing tradeoffs,38,lottery,safe_risky_choice,slightly_prompting,2,23710,trade-off between options,0.581763902582259,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/23710,approximate_neuronpedia_explanation_search,Cost-benefit analysis and weighing tradeoffs,https://www.neuronpedia.org/api/explanation/search,
Cost-benefit analysis and weighing tradeoffs,38,lottery,safe_risky_choice,slightly_prompting,3,33459,economic feasibility and costs,0.5714405025335567,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/33459,approximate_neuronpedia_explanation_search,Cost-benefit analysis and weighing tradeoffs,https://www.neuronpedia.org/api/explanation/search,
Cost-benefit analysis and weighing tradeoffs,38,lottery,safe_risky_choice,slightly_prompting,4,34943,potential risks and benefits,0.5516409793882636,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/34943,approximate_neuronpedia_explanation_search,Cost-benefit analysis and weighing tradeoffs,https://www.neuronpedia.org/api/explanation/search,
Cost-benefit analysis and weighing tradeoffs,38,lottery,safe_risky_choice,slightly_prompting,5,27338,cost and cost-effectiveness,0.5508686699546208,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/27338,approximate_neuronpedia_explanation_search,Cost-benefit analysis and weighing tradeoffs,https://www.neuronpedia.org/api/explanation/search,
Criticism of something being too obvious or unoriginal,2,product_innovation_folder,detailed_ways_to_use_a_brick;improve_the_stapler_with_many_specific_enhancements,high_steering,1,18667,a possible criticism or quote,0.5090530541473158,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/18667,approximate_neuronpedia_explanation_search,Criticism of something being too obvious or unoriginal,https://www.neuronpedia.org/api/explanation/search,
Criticism of something being too obvious or unoriginal,2,product_innovation_folder,detailed_ways_to_use_a_brick;improve_the_stapler_with_many_specific_enhancements,high_steering,2,12411,criticism and problems,0.508005245002982,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/12411,approximate_neuronpedia_explanation_search,Criticism of something being too obvious or unoriginal,https://www.neuronpedia.org/api/explanation/search,
Criticism of something being too obvious or unoriginal,2,product_innovation_folder,detailed_ways_to_use_a_brick;improve_the_stapler_with_many_specific_enhancements,high_steering,3,8483,criticize or criticism,0.5073344059668053,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/8483,approximate_neuronpedia_explanation_search,Criticism of something being too obvious or unoriginal,https://www.neuronpedia.org/api/explanation/search,
Criticism of something being too obvious or unoriginal,2,product_innovation_folder,detailed_ways_to_use_a_brick;improve_the_stapler_with_many_specific_enhancements,high_steering,4,50076,avoiding generic predictable,0.48460051668723136,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/50076,approximate_neuronpedia_explanation_search,Criticism of something being too obvious or unoriginal,https://www.neuronpedia.org/api/explanation/search,
Criticism of something being too obvious or unoriginal,2,product_innovation_folder,detailed_ways_to_use_a_brick;improve_the_stapler_with_many_specific_enhancements,high_steering,5,27347,unneeded commentary about morality,0.46612901387360406,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/27347,approximate_neuronpedia_explanation_search,Criticism of something being too obvious or unoriginal,https://www.neuronpedia.org/api/explanation/search,
Descriptions of building materials and their properties in marketing/technical contexts,1,product_innovation_folder,detailed_ways_to_use_a_brick,high_steering,1,26961,material or type descriptions,0.6352914628209698,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/26961,approximate_neuronpedia_explanation_search,Descriptions of building materials and their properties in marketing/technical contexts,https://www.neuronpedia.org/api/explanation/search,
Descriptions of building materials and their properties in marketing/technical contexts,1,product_innovation_folder,detailed_ways_to_use_a_brick,high_steering,2,61997,properties describing materials,0.6090712388001699,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/61997,approximate_neuronpedia_explanation_search,Descriptions of building materials and their properties in marketing/technical contexts,https://www.neuronpedia.org/api/explanation/search,
Descriptions of building materials and their properties in marketing/technical contexts,1,product_innovation_folder,detailed_ways_to_use_a_brick,high_steering,3,42347,materials and properties,0.5682642588792154,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/42347,approximate_neuronpedia_explanation_search,Descriptions of building materials and their properties in marketing/technical contexts,https://www.neuronpedia.org/api/explanation/search,
Descriptions of building materials and their properties in marketing/technical contexts,1,product_innovation_folder,detailed_ways_to_use_a_brick,high_steering,4,63736,"materials, construction, chemical products",0.5579270338528217,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/63736,approximate_neuronpedia_explanation_search,Descriptions of building materials and their properties in marketing/technical contexts,https://www.neuronpedia.org/api/explanation/search,
Descriptions of building materials and their properties in marketing/technical contexts,1,product_innovation_folder,detailed_ways_to_use_a_brick,high_steering,5,31819,technical terms and properties,0.5415645111874576,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/31819,approximate_neuronpedia_explanation_search,Descriptions of building materials and their properties in marketing/technical contexts,https://www.neuronpedia.org/api/explanation/search,
Descriptions of comfortable outdoor living spaces and backyard amenities,1,product_innovation_folder,detailed_ways_to_use_a_brick,baseline,1,46665,outdoor spaces and items,0.6300409407463872,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/46665,approximate_neuronpedia_explanation_search,Descriptions of comfortable outdoor living spaces and backyard amenities,https://www.neuronpedia.org/api/explanation/search,
Descriptions of comfortable outdoor living spaces and backyard amenities,1,product_innovation_folder,detailed_ways_to_use_a_brick,baseline,2,62631,landscape and environmental descriptions,0.5510843678236131,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/62631,approximate_neuronpedia_explanation_search,Descriptions of comfortable outdoor living spaces and backyard amenities,https://www.neuronpedia.org/api/explanation/search,
