dataset_kind,task,condition,reward,rank_scope,rank,feature_index,feature_label,mean_activation,n_response_units,source_output,neuronpedia_model,neuronpedia_source,label_source,neuronpedia_api_url
safe_risky,safe_risky_choice,baseline,10,condition_reward,5,56793,guaranteed or guarantee,4.6078125,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/56793
safe_risky,safe_risky_choice,baseline,10,condition_reward,6,27757,reliable supplier partner,4.490625,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/27757
safe_risky,safe_risky_choice,baseline,10,condition_reward,7,11007,"gar, gu, guarantee, assure",4.459375,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/11007
safe_risky,safe_risky_choice,baseline,10,condition_reward,8,46715,percentages and numerical values,4.071875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/46715
safe_risky,safe_risky_choice,baseline,10,condition_reward,9,47380,user's choice or preference,4.04453125,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/47380
safe_risky,safe_risky_choice,baseline,10,condition_reward,10,48258,roles and fields,3.903125,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/48258
safe_risky,safe_risky_choice,baseline,15,condition_reward,1,5107,result in outcomes,6.74921875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/5107
safe_risky,safe_risky_choice,baseline,15,condition_reward,2,35492,probability and percentages,5.64140625,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/35492
safe_risky,safe_risky_choice,baseline,15,condition_reward,3,4162,risk or possibility,5.27578125,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/4162
safe_risky,safe_risky_choice,baseline,15,condition_reward,4,13951,sum of products for game outcomes,5.16875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/13951
safe_risky,safe_risky_choice,baseline,15,condition_reward,5,56793,guaranteed or guarantee,4.61484375,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/56793
safe_risky,safe_risky_choice,baseline,15,condition_reward,6,11007,"gar, gu, guarantee, assure",4.353125,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/11007
safe_risky,safe_risky_choice,baseline,15,condition_reward,7,46715,percentages and numerical values,4.08515625,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/46715
safe_risky,safe_risky_choice,baseline,15,condition_reward,8,47380,user's choice or preference,4.04375,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/47380
safe_risky,safe_risky_choice,baseline,15,condition_reward,9,26699,making a choice,3.878125,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/26699
safe_risky,safe_risky_choice,baseline,15,condition_reward,10,48258,roles and fields,3.873046875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/48258
safe_risky,safe_risky_choice,baseline,20,condition_reward,1,5107,result in outcomes,6.7328125,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/5107
safe_risky,safe_risky_choice,baseline,20,condition_reward,2,35492,probability and percentages,5.65625,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/35492
safe_risky,safe_risky_choice,baseline,20,condition_reward,3,4162,risk or possibility,5.44921875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/4162
safe_risky,safe_risky_choice,baseline,20,condition_reward,4,13951,sum of products for game outcomes,4.97109375,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/13951
safe_risky,safe_risky_choice,baseline,20,condition_reward,5,56793,guaranteed or guarantee,4.5796875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/56793
safe_risky,safe_risky_choice,baseline,20,condition_reward,6,27757,reliable supplier partner,4.25,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/27757
safe_risky,safe_risky_choice,baseline,20,condition_reward,7,11007,"gar, gu, guarantee, assure",4.2109375,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/11007
safe_risky,safe_risky_choice,baseline,20,condition_reward,8,11251,certain + qualifier,4.196875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/11251
safe_risky,safe_risky_choice,baseline,20,condition_reward,9,46715,percentages and numerical values,4.08046875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/46715
safe_risky,safe_risky_choice,baseline,20,condition_reward,10,47380,user's choice or preference,4.02734375,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/47380
safe_risky,safe_risky_choice,baseline,25,condition_reward,1,5107,result in outcomes,6.771875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/5107
safe_risky,safe_risky_choice,baseline,25,condition_reward,2,35492,probability and percentages,5.63359375,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/35492
safe_risky,safe_risky_choice,baseline,25,condition_reward,3,4162,risk or possibility,5.5375,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/4162
safe_risky,safe_risky_choice,baseline,25,condition_reward,4,13951,sum of products for game outcomes,4.80703125,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/13951
safe_risky,safe_risky_choice,baseline,25,condition_reward,5,27757,reliable supplier partner,4.76982421875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/27757
safe_risky,safe_risky_choice,baseline,25,condition_reward,6,11251,certain + qualifier,4.690625,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/11251
safe_risky,safe_risky_choice,baseline,25,condition_reward,7,56793,guaranteed or guarantee,4.55703125,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/56793
safe_risky,safe_risky_choice,baseline,25,condition_reward,8,11007,"gar, gu, guarantee, assure",4.19765625,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/11007
safe_risky,safe_risky_choice,baseline,25,condition_reward,9,46715,percentages and numerical values,4.07734375,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/46715
safe_risky,safe_risky_choice,baseline,25,condition_reward,10,47380,user's choice or preference,3.984765625,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/47380
safe_risky,safe_risky_choice,baseline,30,condition_reward,1,5107,result in outcomes,6.7609375,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/5107
safe_risky,safe_risky_choice,baseline,30,condition_reward,2,35492,probability and percentages,5.6359375,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/35492
safe_risky,safe_risky_choice,baseline,30,condition_reward,3,4162,risk or possibility,5.509375,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/4162
safe_risky,safe_risky_choice,baseline,30,condition_reward,4,13951,sum of products for game outcomes,5.05,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/13951
safe_risky,safe_risky_choice,baseline,30,condition_reward,5,56793,guaranteed or guarantee,4.59765625,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/56793
safe_risky,safe_risky_choice,baseline,30,condition_reward,6,11007,"gar, gu, guarantee, assure",4.24296875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/11007
safe_risky,safe_risky_choice,baseline,30,condition_reward,7,46715,percentages and numerical values,4.096875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/46715
safe_risky,safe_risky_choice,baseline,30,condition_reward,8,27757,reliable supplier partner,4.01015625,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/27757
safe_risky,safe_risky_choice,baseline,30,condition_reward,9,11251,certain + qualifier,3.975,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/11251
safe_risky,safe_risky_choice,baseline,30,condition_reward,10,47380,user's choice or preference,3.934375,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/47380
safe_risky,safe_risky_choice,baseline,35,condition_reward,1,5107,result in outcomes,6.746875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/5107
safe_risky,safe_risky_choice,baseline,35,condition_reward,2,35492,probability and percentages,5.64375,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/35492
safe_risky,safe_risky_choice,baseline,35,condition_reward,3,4162,risk or possibility,5.51640625,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/4162
safe_risky,safe_risky_choice,baseline,35,condition_reward,4,13951,sum of products for game outcomes,5.00703125,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/13951
safe_risky,safe_risky_choice,baseline,35,condition_reward,5,27757,reliable supplier partner,4.625,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/27757
safe_risky,safe_risky_choice,baseline,35,condition_reward,6,11251,certain + qualifier,4.60625,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/11251
safe_risky,safe_risky_choice,baseline,35,condition_reward,7,56793,guaranteed or guarantee,4.55234375,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/56793
safe_risky,safe_risky_choice,baseline,35,condition_reward,8,46715,percentages and numerical values,4.08515625,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/46715
safe_risky,safe_risky_choice,baseline,35,condition_reward,9,47380,user's choice or preference,3.95625,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/47380
safe_risky,safe_risky_choice,baseline,35,condition_reward,10,11007,"gar, gu, guarantee, assure",3.908203125,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/11007
